,material_id,formula,structure,diff,exp,mp,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,composition_oxid,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state,avg anion electron affinity,band center,cohesive energy,Miedema_deltaH_inter,Miedema_deltaH_amor,Miedema_deltaH_ss_min,transition metal fraction,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,Yang omega,Yang delta
392,mp-1263,URu3,"Full Formula (U1 Ru3)
Reduced Formula: URu3
abc   :   4.001132   4.001132   4.001132
angles:  90.000000  90.000000  90.000000
Sites (4)
  #  SP      a    b    c
---  ----  ---  ---  ---
  0  U     0    0    0
  1  Ru    0    0.5  0.5
  2  Ru    0.5  0.5  0
  3  Ru    0.5  0    0.5",0.003993,-0.3213,-0.325293,U1 Ru3,44.0,92.0,48.0,56.0,18.0,44.0,20.0,56.0,36.0,47.0,13.5,56.0,101.07,238.02891,136.95891,135.3097275,51.35959125000001,101.07,1408.0,2607.0,1199.0,2307.25,449.625,2607.0,3.0,8.0,5.0,6.75,1.875,8.0,5.0,7.0,2.0,5.5,0.75,5.0,146.0,196.0,50.0,158.5,18.75,146.0,1.38,2.2,0.8200000000000003,1.995,0.3075000000000001,2.2,1.0,2.0,1.0,1.25,0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,5.5,2.25,7.0,0.0,3.0,3.0,0.75,1.125,0.0,6.0,8.0,2.0,7.5,0.75,8.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,4.5,2.25,3.0,0.0,11.0,11.0,2.75,4.125,0.0,4.0,20.0,16.0,8.0,6.0,4.0,13.51,20.025,6.514999999999999,15.13875,2.4431249999999998,13.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,194.0,131.0,161.25,49.125,194.0,U0+1 Ru0+3,0,0,0,0.0,0.0,-1.957883210657345,0.0,-0.3870031901980576,-0.2698869038632595,-0.1662916410330763,0.75,1.25,0.0,5.5,0.75,0.16666666666666666,0.0,0.7333333333333333,0.1,0.47942136430108406,0.07423074889580901
393,mp-124,Ag,"Full Formula (Ag1)
Reduced Formula: Ag
abc   :   2.941952   2.941952   2.941952
angles:  60.000000  60.000000  60.000000
Sites (1)
  #  SP      a    b    c
---  ----  ---  ---  ---
  0  Ag      0    0    0",0.0,0.0,0.0,Ag1,47.0,47.0,0.0,47.0,0.0,47.0,65.0,65.0,0.0,65.0,0.0,65.0,107.8682,107.8682,0.0,107.8682,0.0,107.8682,1234.93,1234.93,0.0,1234.93,0.0,1234.93,11.0,11.0,0.0,11.0,0.0,11.0,5.0,5.0,0.0,5.0,0.0,5.0,145.0,145.0,0.0,145.0,0.0,145.0,1.93,1.93,0.0,1.93,0.0,1.93,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,11.0,0.0,11.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,16.33,16.33,0.0,16.33,0.0,16.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0,Ag0+1,0,0,0,0.0,0.0,-1.93,0.0,0.0,0.044763295548648344,0.0,1.0,1.0,0.0,10.0,0.0,0.09090909090909091,0.0,0.9090909090909091,0.0,0.0,0.0
394,mp-640024,HfInNi2,"Full Formula (Hf1 In1 Ni2)
Reduced Formula: HfInNi2
abc   :   4.381140   4.381140   4.381140
angles:  60.000000  60.000000  60.000000
Sites (4)
  #  SP       a     b     c
---  ----  ----  ----  ----
  0  Hf    0.5   0.5   0.5
  1  In    0     0     0
  2  Ni    0.75  0.75  0.75
  3  Ni    0.25  0.25  0.25",0.040171,-0.3596,-0.399771,Hf1 In1 Ni2,28.0,72.0,44.0,44.25,16.25,28.0,45.0,75.0,30.0,60.5,7.75,61.0,58.6934,178.49,119.79660000000001,102.6737,43.9803,58.6934,429.75,2506.0,2076.25,1597.9375,584.09375,1728.0,4.0,13.0,9.0,9.25,2.625,10.0,4.0,6.0,2.0,4.75,0.75,4.0,124.0,175.0,51.0,141.25,17.25,124.0,1.3,1.91,0.6099999999999999,1.725,0.2124999999999999,1.91,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.25,0.375,0.0,2.0,10.0,8.0,7.0,2.5,8.0,0.0,14.0,14.0,3.5,5.25,0.0,10.0,18.0,8.0,12.75,2.75,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.25,1.875,0.0,0.0,8.0,8.0,3.0,2.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.25,2.25,2.0,10.32,24.26,13.940000000000001,16.775,6.455,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.29769735,0.29769735,0.5953947,139.0,225.0,86.0,195.75,29.25,225.0,Hf0+1 In0+1 Ni0+2,0,0,0,0.0,0.0,-1.7045412760348226,0.0,-0.7765730413093294,-0.6251822089294956,-0.43184467076328326,0.5,2.0,0.25,7.0,3.5,0.1568627450980392,0.0196078431372549,0.5490196078431373,0.27450980392156865,0.5637939934750142,0.10822542121210939
395,mp-560,TmAu2,"Full Formula (Tm1 Au2)
Reduced Formula: TmAu2
abc   :   5.215026   5.215026   5.215026
angles: 138.326488 138.326488  60.403333
Sites (3)
  #  SP           a         b    c
---  ----  --------  --------  ---
  0  Tm    0         0           0
  1  Au    0.664122  0.664122    0
  2  Au    0.335878  0.335878    0",-0.063827,-0.9494,-0.8855729999999999,Tm1 Au2,69.0,79.0,10.0,75.66666666666667,4.444444444444443,79.0,37.0,66.0,29.0,56.333333333333336,12.888888888888888,66.0,168.93421,196.966569,28.032358999999985,187.62244933333332,12.45882622222222,196.966569,1337.33,1818.0,480.6700000000001,1497.5533333333333,213.63111111111115,1337.33,3.0,11.0,8.0,8.333333333333334,3.5555555555555554,11.0,6.0,6.0,0.0,6.0,0.0,6.0,136.0,190.0,54.0,154.0,24.0,136.0,1.25,2.54,1.29,2.11,0.5733333333333334,2.54,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,6.666666666666667,4.444444444444444,10.0,13.0,14.0,1.0,13.666666666666666,0.44444444444444464,14.0,15.0,25.0,10.0,21.666666666666668,4.444444444444444,25.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,1.0,1.0,0.0,1.0,0.0,1.0,16.7,29.78,13.080000000000002,21.06,5.8133333333333335,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,214.66666666666666,13.77777777777778,225.0,Tm0+1 Au0+2,0,0,0,0.0,0.0,-2.005360619044727,0.0,-0.9735825976562559,-0.8155256525047445,-0.6932328801831176,0.0,1.3333333333333333,0.0,6.666666666666667,13.666666666666666,0.061538461538461535,0.0,0.3076923076923077,0.6307692307692307,0.12048173034150528,0.09816666810398923
396,mp-160,B,"Full Formula (B12)
Reduced Formula: B
abc   :   5.050375   5.050375   5.050375
angles:  58.039397  58.039397  58.039404
Sites (12)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  B     0.654034  0.010308  0.010308
  1  B     0.010308  0.010308  0.654034
  2  B     0.010308  0.654034  0.010308
  3  B     0.989692  0.345966  0.989692
  4  B     0.345966  0.989692  0.989692
  5  B     0.989692  0.989692  0.345966
  6  B     0.630458  0.22113   0.22113
  7  B     0.22113   0.22113   0.630458
  8  B     0.22113   0.630458  0.22113
  9  B     0.77887   0.369542  0.77887
 10  B     0.369542  0.77887   0.77887
 11  B     0.77887   0.77887   0.369542",0.0,0.0,0.0,B1,5.0,5.0,0.0,5.0,0.0,5.0,72.0,72.0,0.0,72.0,0.0,72.0,10.811,10.811,0.0,10.811,0.0,10.811,2348.0,2348.0,0.0,2348.0,0.0,2348.0,13.0,13.0,0.0,13.0,0.0,13.0,2.0,2.0,0.0,2.0,0.0,2.0,84.0,84.0,0.0,84.0,0.0,84.0,2.04,2.04,0.0,2.04,0.0,2.04,2.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0,7.1725,7.1725,0.0,7.1725,0.0,7.1725,1.524,1.524,0.0,1.524,0.0,1.524,0.0,0.0,0.0,0.0,0.0,0.0,166.0,166.0,0.0,166.0,0.0,166.0,B0+1,0,0,0,0.0,0.0,-2.04,0.0,0.0,0.08343239851044668,0.0,0.0,2.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0
397,mp-1247117,Pb,"Full Formula (Pb2)
Reduced Formula: Pb
abc   :   5.001372   5.001372   5.001372
angles:  60.000004  60.000005  59.999997
Sites (2)
  #  SP        a      b      c
---  ----  -----  -----  -----
  0  Pb    0.875  0.875  0.875
  1  Pb    0.125  0.125  0.125",0.0,0.0,0.0,Pb1,82.0,82.0,0.0,82.0,0.0,82.0,81.0,81.0,0.0,81.0,0.0,81.0,207.2,207.2,0.0,207.2,0.0,207.2,600.61,600.61,0.0,600.61,0.0,600.61,14.0,14.0,0.0,14.0,0.0,14.0,6.0,6.0,0.0,6.0,0.0,6.0,146.0,146.0,0.0,146.0,0.0,146.0,2.33,2.33,0.0,2.33,0.0,2.33,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,10.0,10.0,0.0,10.0,0.0,10.0,14.0,14.0,0.0,14.0,0.0,14.0,28.0,28.0,0.0,28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,4.0,28.11,28.11,0.0,28.11,0.0,28.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0,Pb0+1,0,0,0,0.0,0.0,-2.33,0.0,0.0,0.021786738497988813,0.0,0.0,2.0,2.0,10.0,14.0,0.07142857142857142,0.07142857142857142,0.35714285714285715,0.5,0.0,0.0
398,mp-684583,CsO2,"Full Formula (Cs2 O4)
Reduced Formula: CsO2
abc   :   4.848894   4.879562   6.857440
angles:  90.000000  90.000000  90.000000
Sites (6)
  #  SP           a    b         c
---  ----  --------  ---  --------
  0  Cs    0         0    0
  1  Cs    0.5       0.5  0.5
  2  O     0.886228  0    0.442432
  3  O     0.386228  0.5  0.057568
  4  O     0.613772  0.5  0.942432
  5  O     0.113772  0    0.557568",-0.018568,-0.9884059999999999,-0.9698379999999999,Cs1 O2,8.0,55.0,47.0,23.666666666666668,20.88888888888889,8.0,5.0,87.0,82.0,59.666666666666664,36.44444444444445,87.0,15.9994,132.9054519,116.90605190000001,54.96808396666666,51.95824528888889,15.9994,54.8,301.59,246.78999999999996,137.0633333333333,109.68444444444442,54.8,1.0,16.0,15.0,11.0,6.666666666666667,16.0,2.0,6.0,4.0,3.3333333333333335,1.777777777777778,2.0,66.0,244.0,178.0,125.33333333333333,79.1111111111111,66.0,0.79,3.44,2.65,2.5566666666666666,1.1777777777777778,3.44,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,2.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.333333333333333,2.2222222222222223,6.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,2.0,9.105,115.765,106.66,44.65833333333333,47.40444444444444,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,84.33333333333333,96.44444444444446,12.0,Cs0+1 O0+2,0,0,0,0.0,0.0,-2.1065963408309942,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,2.6666666666666665,0.0,0.0,0.38461538461538464,0.6153846153846154,0.0,0.0,725336.2535998507,0.7215375318230077
399,mp-2665,PrRu2,"Full Formula (Pr2 Ru4)
Reduced Formula: PrRu2
abc   :   5.452194   5.452194   5.452194
angles:  60.000000  60.000000  60.000000
Sites (6)
  #  SP        a      b      c
---  ----  -----  -----  -----
  0  Pr    0.75   0.75   0.75
  1  Pr    0.5    0.5    0.5
  2  Ru    0.125  0.125  0.625
  3  Ru    0.125  0.625  0.125
  4  Ru    0.125  0.125  0.125
  5  Ru    0.625  0.125  0.125",-0.07498400000000001,-0.1752,-0.100216,Pr1 Ru2,44.0,59.0,15.0,49.0,6.666666666666667,44.0,17.0,56.0,39.0,43.0,17.333333333333332,56.0,101.07,140.90765,39.83765,114.34921666666666,17.70562222222222,101.07,1204.0,2607.0,1403.0,2139.3333333333335,623.5555555555555,2607.0,3.0,8.0,5.0,6.333333333333333,2.2222222222222223,8.0,5.0,6.0,1.0,5.333333333333333,0.44444444444444436,5.0,146.0,203.0,57.0,165.0,25.333333333333332,146.0,1.13,2.2,1.0700000000000003,1.8433333333333335,0.4755555555555557,2.2,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,4.666666666666667,3.1111111111111107,7.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,5.0,8.0,3.0,7.0,1.3333333333333333,8.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.3333333333333333,3.0,0.0,11.0,11.0,3.6666666666666665,4.888888888888889,0.0,4.0,11.0,7.0,6.333333333333333,3.1111111111111107,4.0,13.51,35.675,22.165,20.89833333333333,9.85111111111111,13.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,194.0,0.0,194.0,0.0,194.0,Pr0+1 Ru0+2,0,0,0,0.0,0.0,-1.7618730060249788,0.0,-0.45574477445277817,-0.32756664134229885,-0.1424109943559791,0.6666666666666666,1.3333333333333333,0.0,4.666666666666667,1.0,0.19047619047619047,0.0,0.6666666666666667,0.14285714285714285,0.3980146864173437,0.1536506974640392
400,mp-1518,CeRh3,"Full Formula (Ce1 Rh3)
Reduced Formula: CeRh3
abc   :   4.070753   4.070753   4.070753
angles:  90.000000  90.000000  90.000000
Sites (4)
  #  SP      a    b    c
---  ----  ---  ---  ---
  0  Ce    0    0    0
  1  Rh    0.5  0    0.5
  2  Rh    0    0.5  0.5
  3  Rh    0.5  0.5  0",0.07860199999999999,-0.5721,-0.650702,Ce1 Rh3,45.0,58.0,13.0,48.25,4.875,45.0,15.0,59.0,44.0,48.0,16.5,59.0,102.9055,140.116,37.21050000000001,112.208125,13.953937499999999,102.9055,1071.0,2237.0,1166.0,1945.5,437.25,2237.0,3.0,9.0,6.0,7.5,2.25,9.0,5.0,6.0,1.0,5.25,0.375,5.0,142.0,204.0,62.0,157.5,23.25,142.0,1.12,2.28,1.1599999999999997,1.99,0.43499999999999983,2.28,1.0,2.0,1.0,1.25,0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,6.25,2.625,8.0,0.0,1.0,1.0,0.25,0.375,0.0,4.0,9.0,5.0,7.75,1.875,9.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.75,2.625,2.0,0.0,13.0,13.0,3.25,4.875,0.0,3.0,22.0,19.0,7.75,7.125,3.0,13.64,37.24,23.6,19.54,8.85,13.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,217.25,11.625,225.0,Ce0+1 Rh0+3,0,0,0,0.0,0.0,-1.9087789674113456,0.0,-0.60649261451336,-0.47769521279935895,-0.32255239546038006,0.75,1.25,0.0,6.25,0.25,0.16129032258064516,0.0,0.8064516129032258,0.03225806451612903,0.23322326718815078,0.14983138473779214
401,mp-19330,CaMoO4,"Full Formula (Ca2 Mo2 O8)
Reduced Formula: CaMoO4
abc   :   6.908237   6.908237   6.908237
angles: 134.789993 134.789993  65.856679
Sites (12)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Ca    0.25      0.75      0.5
  1  Ca    0.5       0.5       0
  2  Mo    0.75      0.25      0.5
  3  Mo    0         0         0
  4  O     0.813803  0.411376  0.893176
  5  O     0.518199  0.920626  0.106824
  6  O     0.670626  0.063803  0.902427
  7  O     0.161376  0.768199  0.097573
  8  O     0.936197  0.838624  0.606824
  9  O     0.231801  0.329374  0.393176
 10  O     0.079374  0.186197  0.597573
 11  O     0.588624  0.481801  0.402427",0.041651,-2.664032,-2.705683,Ca1 Mo1 O4,8.0,42.0,34.0,15.666666666666666,10.222222222222223,8.0,7.0,87.0,80.0,67.5,26.0,87.0,15.9994,95.96,79.9606,33.33926666666667,23.119822222222222,15.9994,54.8,2896.0,2841.2,705.0333333333333,866.9777777777778,54.8,2.0,16.0,14.0,12.0,5.333333333333333,16.0,2.0,5.0,3.0,2.8333333333333335,1.1111111111111112,2.0,66.0,176.0,110.0,99.0,44.0,66.0,1.0,3.44,2.44,2.8200000000000003,0.8266666666666665,3.44,1.0,2.0,1.0,1.8333333333333333,0.27777777777777785,2.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,5.0,5.0,0.8333333333333334,1.388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,5.333333333333333,1.1111111111111114,6.0,0.0,1.0,1.0,0.16666666666666666,0.27777777777777773,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,5.0,5.0,0.8333333333333334,1.388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.3333333333333335,1.2222222222222223,2.0,9.105,37.77,28.665000000000003,14.979999999999999,7.833333333333333,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,83.66666666666667,95.55555555555554,12.0,Ca2+1 Mo6+1 O2-4,-2,6,8,4.320493798938573,-282000.0,-2.5908837089247387,0.0,0.0,0.0,0.0,0.16666666666666666,1.8333333333333333,2.6666666666666665,0.8333333333333334,0.0,0.34375,0.5,0.15625000000000003,0.0,5085349.511213769,0.5343373636377688
402,mp-1234,LuAl2,"Full Formula (Lu2 Al4)
Reduced Formula: LuAl2
abc   :   5.488740   5.488740   5.488740
angles:  60.000000  60.000000  60.000000
Sites (6)
  #  SP        a      b      c
---  ----  -----  -----  -----
  0  Lu    0.25   0.25   0.25
  1  Lu    0      0      0
  2  Al    0.625  0.125  0.625
  3  Al    0.625  0.625  0.125
  4  Al    0.125  0.625  0.625
  5  Al    0.625  0.625  0.625",-0.061338,-0.5452,-0.483862,Lu1 Al2,13.0,71.0,58.0,32.333333333333336,25.777777777777782,13.0,41.0,73.0,32.0,62.333333333333336,14.222222222222221,73.0,26.9815386,174.9668,147.9852614,76.30995906666668,65.7712272888889,26.9815386,933.47,1936.0,1002.53,1267.6466666666668,445.5688888888889,933.47,3.0,13.0,10.0,9.666666666666666,4.444444444444445,13.0,3.0,6.0,3.0,4.0,1.3333333333333333,3.0,121.0,187.0,66.0,143.0,29.333333333333332,121.0,1.27,1.61,0.3400000000000001,1.4966666666666668,0.1511111111111111,1.61,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,14.0,14.0,4.666666666666667,6.222222222222221,0.0,3.0,17.0,14.0,7.666666666666667,6.222222222222221,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.3333333333333335,2.222222222222222,5.0,0.0,9.0,9.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,4.0,6.333333333333333,1.7777777777777777,5.0,16.48,28.865,12.384999999999998,20.608333333333334,5.504444444444444,16.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022471,0.0022471,0.0007490333333333333,0.0009987111111111112,0.0,194.0,225.0,31.0,214.66666666666666,13.77777777777778,225.0,Lu0+1 Al0+2,0,0,0,0.0,0.0,-1.487596533527565,0.0,-0.6537153224835183,-0.5326349095464634,-0.3789335993565898,0.0,2.0,0.6666666666666666,0.3333333333333333,4.666666666666667,0.2608695652173913,0.08695652173913043,0.043478260869565216,0.6086956521739131,0.193510363840669,0.10521501339318436
403,mp-22463,TiInNi2,"Full Formula (Ti1 In1 Ni2)
Reduced Formula: TiInNi2
abc   :   4.331969   4.331969   4.331969
angles:  60.000000  60.000000  60.000000
Sites (4)
  #  SP       a     b     c
---  ----  ----  ----  ----
  0  Ti    0.5   0.5   0.5
  1  In    0     0     0
  2  Ni    0.25  0.25  0.25
  3  Ni    0.75  0.75  0.75",0.049214999999999995,-0.2954,-0.344615,Ti1 In1 Ni2,22.0,49.0,27.0,31.75,8.625,28.0,43.0,75.0,32.0,60.0,8.5,61.0,47.867,114.818,66.951,70.01795,22.400025,58.6934,429.75,1941.0,1511.25,1456.6875,513.46875,1728.0,4.0,13.0,9.0,9.25,2.625,10.0,4.0,5.0,1.0,4.25,0.375,4.0,124.0,160.0,36.0,137.5,13.5,124.0,1.54,1.91,0.3699999999999999,1.7850000000000001,0.12499999999999994,1.91,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.25,0.375,0.0,2.0,10.0,8.0,7.0,2.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,9.0,9.25,2.625,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.25,1.875,0.0,0.0,8.0,8.0,3.0,2.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.25,2.25,2.0,10.32,24.26,13.940000000000001,15.3975,5.077500000000001,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.29770298333333334,0.2976917166666667,0.5953947,139.0,225.0,86.0,195.75,29.25,225.0,Ti0+1 In0+1 Ni0+2,0,0,0,0.0,0.0,-1.77828704414327,0.0,-0.5750757697622745,-0.45535094534505455,-0.36679485131815726,0.75,2.0,0.25,7.0,0.0,0.21621621621621623,0.02702702702702703,0.7567567567567568,0.0,0.7094058678084544,0.08854407725126871
